case_id,start_time,end_time,creator,variant,variant_index,activity,resource
198906,2012-01-09T09:47:54.313,2012-01-09T09:54:17.044,Fluxicon Disco, Variant 95,95,W_Completeren aanvraag,10932
198906,2012-01-13T10:58:31.895,2012-01-13T10:58:48.328,Fluxicon Disco, Variant 95,95,W_Nabellen offertes,10138
198906,2012-01-13T10:59:41.469,2012-01-13T11:30:07.73,Fluxicon Disco, Variant 95,95,W_Valideren aanvraag,10138
198906,2012-01-13T12:12:26.935,2012-01-13T12:16:53.875,Fluxicon Disco, Variant 95,95,W_Valideren aanvraag,10138
198909,2012-01-09T08:40:02.831,2012-01-09T08:42:23.114,Fluxicon Disco, Variant 27,27,W_Afhandelen leads,11009
198909,2012-01-09T13:31:46.774,2012-01-09T13:33:49.535,Fluxicon Disco, Variant 27,27,W_Completeren aanvraag,11181
198909,2012-01-09T17:38:47.894,2012-01-09T17:45:25.443,Fluxicon Disco, Variant 27,27,W_Completeren aanvraag,10863
198909,2012-01-10T10:57:24.559,2012-01-10T11:06:01.089,Fluxicon Disco, Variant 27,27,W_Completeren aanvraag,NOT_SET
198909,2012-01-10T11:22:32.179,2012-01-10T11:22:36.768,Fluxicon Disco, Variant 27,27,W_Completeren aanvraag,10909
198909,2012-01-10T11:33:52.605,2012-01-10T11:36:04.486,Fluxicon Disco, Variant 27,27,W_Completeren aanvraag,NOT_SET
198912,2012-01-09T08:31:17.94,2012-01-09T08:31:33.536,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,11181
198912,2012-01-09T10:44:58.429,2012-01-09T10:45:16.044,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,11181
198912,2012-01-09T13:39:10.491,2012-01-09T13:39:18.78,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,11181
198912,2012-01-09T13:45:59.206,2012-01-09T13:56:36.152,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,10931
198915,2012-01-09T08:29:36.269,2012-01-09T08:30:18.131,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,11181
198915,2012-01-09T10:44:38.085,2012-01-09T10:44:50.09,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,11181
198915,2012-01-09T13:48:30.76,2012-01-09T13:50:06.659,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,NOT_SET
198915,2012-01-09T17:03:00.391,2012-01-09T17:03:07.872,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,10863
198915,2012-01-09T17:13:33.978,2012-01-09T17:17:55.935,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,10881
198915,2012-01-09T19:15:00.767,2012-01-09T19:22:54.034,Fluxicon Disco, Variant 582,582,W_Completeren aanvraag,11122
198915,2012-01-17T16:03:11.56,2012-01-17T16:05:41.565,Fluxicon Disco, Variant 582,582,W_Nabellen offertes,10889
198915,2012-01-24T09:54:43.243,2012-01-24T09:57:02.373,Fluxicon Disco, Variant 582,582,W_Nabellen offertes,11000
198915,2012-01-30T11:55:39.598,2012-01-30T11:55:55.798,Fluxicon Disco, Variant 582,582,W_Nabellen offertes,10899
198915,2012-02-02T15:01:40.571,2012-02-02T15:20:51.938,Fluxicon Disco, Variant 582,582,W_Valideren aanvraag,10609
198915,2012-02-02T18:45:10.379,2012-02-02T18:47:29.157,Fluxicon Disco, Variant 582,582,W_Nabellen incomplete dossiers,11181
198915,2012-02-03T11:02:29.778,2012-02-03T11:11:40.484,Fluxicon Disco, Variant 582,582,W_Nabellen incomplete dossiers,11169
198915,2012-02-06T08:23:29.774,2012-02-06T08:24:23.199,Fluxicon Disco, Variant 582,582,W_Nabellen incomplete dossiers,10913
198915,2012-02-06T09:22:37.765,2012-02-06T09:24:10.227,Fluxicon Disco, Variant 582,582,W_Nabellen incomplete dossiers,11049
198915,2012-02-06T10:25:25.609,2012-02-06T10:31:29.594,Fluxicon Disco, Variant 582,582,W_Valideren aanvraag,10609
198915,2012-02-06T10:37:16.663,2012-02-06T10:48:40.179,Fluxicon Disco, Variant 582,582,W_Valideren aanvraag,10609
198918,2012-01-09T08:31:50.073,2012-01-09T08:32:03.597,Fluxicon Disco, Variant 583,583,W_Completeren aanvraag,11181
198918,2012-01-09T10:45:27.518,2012-01-09T10:45:40.051,Fluxicon Disco, Variant 583,583,W_Completeren aanvraag,11181
198918,2012-01-09T13:50:15.871,2012-01-09T14:01:06.117,Fluxicon Disco, Variant 583,583,W_Completeren aanvraag,NOT_SET
198918,2012-01-09T14:01:31.809,2012-01-09T14:01:41.663,Fluxicon Disco, Variant 583,583,W_Nabellen offertes,NOT_SET
198918,2012-01-17T10:47:30.254,2012-01-17T10:47:43.189,Fluxicon Disco, Variant 583,583,W_Nabellen offertes,10899
198918,2012-01-19T13:55:08.02,2012-01-19T14:08:46.482,Fluxicon Disco, Variant 583,583,W_Valideren aanvraag,10609
198918,2012-01-19T14:43:12.867,2012-01-19T15:14:52.759,Fluxicon Disco, Variant 583,583,W_Valideren aanvraag,10609
198918,2012-01-19T16:36:09.412,2012-01-19T17:02:21.27,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11002
198918,2012-01-21T10:00:51.39,2012-01-21T10:10:46.305,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11002
198918,2012-01-21T11:40:59.158,2012-01-21T11:41:08.112,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11002
198918,2012-01-21T12:01:21.533,2012-01-21T12:01:33.644,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11002
198918,2012-01-21T14:56:58.629,2012-01-21T15:00:19.489,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11002
198918,2012-01-23T08:17:25.126,2012-01-23T08:19:37.669,Fluxicon Disco, Variant 583,583,W_Nabellen incomplete dossiers,11049
198918,2012-01-23T09:23:19.12,2012-01-23T09:45:22.686,Fluxicon Disco, Variant 583,583,W_Valideren aanvraag,10609
198918,2012-01-23T10:30:11.376,2012-01-23T10:35:18.32,Fluxicon Disco, Variant 583,583,W_Valideren aanvraag,10809
198918,2012-01-23T10:36:17.267,2012-01-23T10:39:34.582,Fluxicon Disco, Variant 583,583,W_Valideren aanvraag,10609
198921,2012-01-09T08:41:55.435,2012-01-09T08:45:42.996,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
198924,2012-01-09T08:45:49.803,2012-01-09T08:47:51.76,Fluxicon Disco, Variant 28,28,W_Afhandelen leads,10931
198924,2012-01-09T13:38:24.444,2012-01-09T13:38:36.719,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,11181
198924,2012-01-09T17:25:59.304,2012-01-09T17:28:04.252,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,10929
198924,2012-01-09T17:28:44.578,2012-01-09T17:28:59.763,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,10929
198924,2012-01-09T18:11:26.628,2012-01-09T18:12:23.741,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,10881
198924,2012-01-09T18:18:05.74,2012-01-09T18:18:12.167,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,10863
198924,2012-01-09T18:29:46.149,2012-01-09T18:39:24.242,Fluxicon Disco, Variant 28,28,W_Completeren aanvraag,10881
198930,2012-01-09T08:48:57.495,2012-01-09T08:51:14.292,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
198933,2012-01-09T08:51:33.265,2012-01-09T08:53:13.282,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
198936,2012-01-09T08:32:11.533,2012-01-09T08:32:29.671,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,11181
198936,2012-01-09T10:49:15.726,2012-01-09T10:49:27.678,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,11181
198936,2012-01-09T14:02:30.188,2012-01-09T14:41:46.714,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,NOT_SET
198936,2012-01-09T17:09:47.815,2012-01-09T17:12:44.65,Fluxicon Disco, Variant 12,12,W_Completeren aanvraag,10881
198942,2012-01-09T08:53:20.893,2012-01-09T08:57:37.428,Fluxicon Disco, Variant 15,15,W_Afhandelen leads,10931
198942,2012-01-09T13:38:46.166,2012-01-09T13:39:00.116,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11181
198942,2012-01-09T17:28:10.786,2012-01-09T17:28:21.631,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10929
198942,2012-01-09T19:36:22.529,2012-01-09T19:37:34.674,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10881
198942,2012-01-11T10:25:55.309,2012-01-11T10:34:25.403,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10861
198945,2012-01-09T08:32:39.562,2012-01-09T08:32:56.201,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,11181
198945,2012-01-09T10:49:36.193,2012-01-09T10:49:49.167,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,11181
198945,2012-01-09T14:09:18.95,2012-01-09T14:12:52.392,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,11003
198945,2012-01-09T16:20:06.622,2012-01-09T16:23:46.005,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,10881
198945,2012-01-09T16:38:24.978,2012-01-09T16:42:16.6,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,10881
198945,2012-01-10T08:10:22.417,2012-01-10T08:29:59.664,Fluxicon Disco, Variant 584,584,W_Completeren aanvraag,NOT_SET
198945,2012-01-10T08:31:24.497,2012-01-10T08:35:19.01,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,NOT_SET
198945,2012-01-18T09:50:19.55,2012-01-18T09:53:02.219,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,10909
198945,2012-01-28T14:44:55.84,2012-01-28T14:46:50.31,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,11181
198945,2012-01-30T16:34:02.523,2012-01-30T16:34:36.748,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,10881
198945,2012-02-04T14:47:21.46,2012-02-04T14:56:06.039,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,10931
198945,2012-02-08T19:01:07.098,2012-02-08T19:03:22.781,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,10909
198945,2012-02-09T11:00:24.479,2012-02-09T11:00:45.168,Fluxicon Disco, Variant 584,584,W_Nabellen offertes,11259
198945,2012-02-11T11:07:59.305,2012-02-11T11:29:09.524,Fluxicon Disco, Variant 584,584,W_Valideren aanvraag,10629
198948,2012-01-09T08:33:07.562,2012-01-09T08:33:23.673,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,11181
198948,2012-01-09T11:03:45.3,2012-01-09T11:03:57.413,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,11181
198948,2012-01-09T13:26:51.042,2012-01-09T13:32:53.822,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,10931
198948,2012-01-10T14:31:46.577,2012-01-10T14:35:06.128,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,NOT_SET
198948,2012-01-11T10:07:51.877,2012-01-11T10:11:03.989,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,10932
198948,2012-01-11T15:43:54.192,2012-01-11T15:45:01.391,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,10863
198948,2012-01-13T13:23:35.938,2012-01-13T13:28:20.734,Fluxicon Disco, Variant 41,41,W_Completeren aanvraag,11169
198960,2012-01-09T09:05:23.804,2012-01-09T09:06:47.85,Fluxicon Disco, Variant 216,216,W_Afhandelen leads,10931
198960,2012-01-09T13:49:30.309,2012-01-09T13:49:52.102,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11181
198960,2012-01-09T17:30:27.713,2012-01-09T17:32:42.08,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,10929
198960,2012-01-09T18:20:14.747,2012-01-09T18:46:07.761,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,NOT_SET
198960,2012-01-09T19:19:37.191,2012-01-09T19:19:47.089,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,NOT_SET
198960,2012-01-09T19:25:10.45,2012-01-09T19:30:04.764,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,NOT_SET
198960,2012-01-23T12:34:30.523,2012-01-23T13:08:28.082,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11019
198960,2012-01-23T17:14:13.028,2012-01-23T17:15:36.985,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11119
198960,2012-01-24T13:17:56.515,2012-01-24T13:23:08.744,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11003
198960,2012-01-24T17:19:01.404,2012-01-24T17:25:42.36,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,10863
198960,2012-01-25T10:28:40.525,2012-01-25T10:28:57.168,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11179
198960,2012-01-25T10:40:46.673,2012-01-25T10:41:54.229,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11121
198960,2012-01-25T19:18:59.583,2012-01-25T19:19:43.034,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11119
198960,2012-01-26T18:25:34.578,2012-01-26T18:25:50.143,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,10982
198960,2012-01-26T19:07:07.659,2012-01-26T19:07:19.565,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11181
198960,2012-01-26T19:15:02.167,2012-01-26T19:23:41.564,Fluxicon Disco, Variant 216,216,W_Completeren aanvraag,11002
198966,2012-01-09T08:34:59.425,2012-01-09T08:35:15.312,Fluxicon Disco, Variant 585,585,W_Completeren aanvraag,11181
198966,2012-01-09T10:51:25.145,2012-01-09T10:51:35.694,Fluxicon Disco, Variant 585,585,W_Completeren aanvraag,11181
198966,2012-01-09T14:56:44.087,2012-01-09T15:26:34.123,Fluxicon Disco, Variant 585,585,W_Completeren aanvraag,NOT_SET
198966,2012-01-09T15:51:27.649,2012-01-09T15:52:46.448,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,NOT_SET
198966,2012-01-17T14:31:08.668,2012-01-17T14:35:06.803,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,11003
198966,2012-01-18T17:20:57.487,2012-01-18T17:21:09.054,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,11201
198966,2012-01-18T18:50:05.979,2012-01-18T18:51:01.774,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,10889
198966,2012-01-19T17:35:48.195,2012-01-19T17:39:20.414,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,11201
198966,2012-01-24T10:08:31.191,2012-01-24T10:08:48.489,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,11000
198966,2012-01-25T10:46:10.607,2012-01-25T10:46:25.61,Fluxicon Disco, Variant 585,585,W_Nabellen offertes,11259
198966,2012-01-30T12:05:08.92,2012-01-30T14:03:50.97,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,11289
198966,2012-01-30T14:06:01.734,2012-01-30T14:10:05.067,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,11289
198966,2012-01-31T07:42:49.848,2012-01-31T07:56:14.205,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,11289
198966,2012-01-31T07:56:35.538,2012-01-31T08:15:57.556,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,11289
198966,2012-01-31T09:34:33.525,2012-01-31T09:44:26.481,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,10972
198966,2012-01-31T09:49:43.66,2012-01-31T09:59:22.767,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,10972
198966,2012-01-31T10:11:27.421,2012-01-31T10:13:39.108,Fluxicon Disco, Variant 585,585,W_Valideren aanvraag,10972
198969,2012-01-09T08:35:26.818,2012-01-09T08:56:11.86,Fluxicon Disco, Variant 9,9,W_Completeren aanvraag,11181
198969,2012-01-09T08:56:26.505,2012-01-09T08:58:36.862,Fluxicon Disco, Variant 9,9,W_Nabellen offertes,11181
198969,2012-01-13T15:24:58.695,2012-01-13T15:25:09.68,Fluxicon Disco, Variant 9,9,W_Nabellen offertes,10789
198969,2012-01-18T07:41:11.781,2012-01-18T07:48:24.266,Fluxicon Disco, Variant 9,9,W_Valideren aanvraag,10809
198972,2012-01-09T09:06:53.522,2012-01-09T09:17:53.792,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
198978,2012-01-09T09:18:01.278,2012-01-09T09:21:15.866,Fluxicon Disco, Variant 586,586,W_Afhandelen leads,10931
198978,2012-01-09T13:49:59.17,2012-01-09T13:50:13.296,Fluxicon Disco, Variant 586,586,W_Completeren aanvraag,11181
198978,2012-01-09T17:32:56.52,2012-01-09T17:37:18.58,Fluxicon Disco, Variant 586,586,W_Completeren aanvraag,10929
198978,2012-01-10T09:23:18.177,2012-01-10T09:30:45.181,Fluxicon Disco, Variant 586,586,W_Completeren aanvraag,10932
198978,2012-01-18T09:53:10.805,2012-01-18T09:54:37.824,Fluxicon Disco, Variant 586,586,W_Nabellen offertes,10909
198978,2012-01-18T10:44:31.589,2012-01-18T10:45:08.322,Fluxicon Disco, Variant 586,586,W_Nabellen offertes,10861
198978,2012-01-18T11:46:43.696,2012-01-18T11:47:12.762,Fluxicon Disco, Variant 586,586,W_Nabellen offertes,10899
198978,2012-01-20T09:47:14.593,2012-01-20T10:35:45.428,Fluxicon Disco, Variant 586,586,W_Valideren aanvraag,10609
198978,2012-01-20T10:51:36.637,2012-01-20T10:51:39.594,Fluxicon Disco, Variant 586,586,W_Nabellen incomplete dossiers,10929
198978,2012-01-20T16:30:19.546,2012-01-20T16:37:38.05,Fluxicon Disco, Variant 586,586,W_Nabellen incomplete dossiers,10909
198978,2012-01-23T06:49:20.323,2012-01-23T07:03:09.637,Fluxicon Disco, Variant 586,586,W_Valideren aanvraag,10609
198987,2012-01-09T09:28:27.539,2012-01-09T09:49:49.217,Fluxicon Disco, Variant 188,188,W_Afhandelen leads,10931
198987,2012-01-09T10:28:01.229,2012-01-09T10:35:00.447,Fluxicon Disco, Variant 188,188,W_Afhandelen leads,10931
198987,2012-01-09T10:35:12.082,2012-01-09T10:39:50.386,Fluxicon Disco, Variant 188,188,W_Afhandelen leads,10931
198987,2012-01-09T13:50:59.153,2012-01-09T13:51:11.88,Fluxicon Disco, Variant 188,188,W_Completeren aanvraag,11181
198987,2012-01-09T17:41:25.775,2012-01-09T17:50:54.393,Fluxicon Disco, Variant 188,188,W_Completeren aanvraag,10929
198987,2012-01-09T19:22:55.015,2012-01-09T19:30:47.562,Fluxicon Disco, Variant 188,188,W_Completeren aanvraag,10881
198987,2012-01-09T19:31:12.577,2012-01-09T19:31:59.881,Fluxicon Disco, Variant 188,188,W_Completeren aanvraag,10881
198990,2012-01-09T09:37:14.434,2012-01-09T09:42:33.705,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
198996,2012-01-09T09:00:44.751,2012-01-09T09:16:52.172,Fluxicon Disco, Variant 251,251,W_Completeren aanvraag,11181
198996,2012-01-17T14:15:20.336,2012-01-17T14:18:07.835,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11189
198996,2012-01-23T13:17:17.199,2012-01-23T13:19:16.154,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11180
198996,2012-01-26T14:07:15.064,2012-01-26T14:08:21.887,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10909
198996,2012-01-26T18:58:15.051,2012-01-26T19:00:06.79,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11180
198996,2012-01-28T14:22:52.202,2012-01-28T14:23:45.552,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10982
198996,2012-01-30T15:41:28.215,2012-01-30T15:42:48.835,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11201
198996,2012-01-31T13:22:38.724,2012-01-31T13:28:05.085,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10889
198996,2012-01-31T13:28:24.659,2012-01-31T13:29:17.277,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10889
198996,2012-02-20T13:47:43.878,2012-02-20T13:51:56.09,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11299
198996,2012-02-20T14:33:48.809,2012-02-20T14:34:06.895,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,11299
198996,2012-02-22T19:26:25.174,2012-02-22T19:29:35.682,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10881
198996,2012-02-22T19:29:44.63,2012-02-22T19:30:34.181,Fluxicon Disco, Variant 251,251,W_Nabellen offertes,10881
198999,2012-01-09T09:17:43.862,2012-01-09T09:30:57.237,Fluxicon Disco, Variant 7,7,W_Completeren aanvraag,11181
198999,2012-01-09T17:04:48.818,2012-01-09T17:10:47.302,Fluxicon Disco, Variant 7,7,W_Completeren aanvraag,10863
198999,2012-01-10T17:23:29.484,2012-01-10T17:32:28.666,Fluxicon Disco, Variant 7,7,W_Completeren aanvraag,10863
199002,2012-01-09T09:31:18.168,2012-01-09T09:35:47.569,Fluxicon Disco, Variant 199,199,W_Completeren aanvraag,11181
199002,2012-01-09T10:00:52.87,2012-01-09T10:01:00.514,Fluxicon Disco, Variant 199,199,W_Completeren aanvraag,11181
199002,2012-01-09T15:18:07.71,2012-01-09T15:29:48.184,Fluxicon Disco, Variant 199,199,W_Completeren aanvraag,11003
199002,2012-01-16T08:26:39.761,2012-01-16T08:28:10.948,Fluxicon Disco, Variant 199,199,W_Nabellen offertes,10910
199002,2012-01-16T08:28:28.336,2012-01-16T08:30:09.557,Fluxicon Disco, Variant 199,199,W_Nabellen offertes,10910
199002,2012-01-19T15:10:35.813,2012-01-19T15:13:49.54,Fluxicon Disco, Variant 199,199,W_Nabellen offertes,10913
199002,2012-01-24T09:43:54.927,2012-01-24T09:46:21.859,Fluxicon Disco, Variant 199,199,W_Nabellen offertes,11049
199002,2012-01-24T15:05:37.718,2012-01-24T15:12:57.938,Fluxicon Disco, Variant 199,199,W_Valideren aanvraag,10629
199002,2012-01-24T15:16:48.533,2012-01-24T15:21:32.299,Fluxicon Disco, Variant 199,199,W_Valideren aanvraag,10629
199005,2012-01-09T09:54:20.91,2012-01-09T10:06:33.356,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,10931
199008,2012-01-09T10:40:17.024,2012-01-09T10:53:56.928,Fluxicon Disco, Variant 15,15,W_Afhandelen leads,10931
199008,2012-01-09T14:25:55.909,2012-01-09T14:26:22.053,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11181
199008,2012-01-09T18:44:15.767,2012-01-09T18:45:46.451,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10929
199008,2012-01-10T17:58:58.894,2012-01-10T17:59:37.117,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10863
199008,2012-01-11T12:29:35.981,2012-01-11T12:39:05.022,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,10861
199014,2012-01-09T08:51:56.925,2012-01-09T09:05:38.567,Fluxicon Disco, Variant 587,587,W_Completeren aanvraag,11179
199014,2012-01-09T09:05:49.363,2012-01-09T09:06:16.261,Fluxicon Disco, Variant 587,587,W_Nabellen offertes,11179
199014,2012-01-17T14:13:57.817,2012-01-17T14:16:10.677,Fluxicon Disco, Variant 587,587,W_Nabellen offertes,11201
199014,2012-01-18T17:35:24.274,2012-01-18T17:37:09.012,Fluxicon Disco, Variant 587,587,W_Nabellen offertes,11201
199014,2012-01-27T13:47:28.046,2012-01-27T13:48:26.874,Fluxicon Disco, Variant 587,587,W_Nabellen offertes,11181
199014,2012-01-30T12:14:02.79,2012-01-30T12:14:28.213,Fluxicon Disco, Variant 587,587,W_Nabellen offertes,10909
